e848ece8-4c18-4e19-8cd9-75658fa89571,2018-07-31,0.0,0.0,0.0,0.0
aa07b1e5-d085-4e14-9908-52b2acf25b24,2018-07-31,-0.9995,0.175,0.075,0.75
71d34785-256d-49f3-960f-5a7e91ec714f,2018-07-31,0.09,0.059,0.055,0.885
0723b48c-11bf-428f-a3ea-7ada0d6e60aa,2018-07-31,0.9893,0.021,0.083,0.896
b0bcdf70-559c-4c01-b211-28cf4258ad0a,2018-07-31,0.0,0.0,0.0,0.0
5a58464a-9d0e-49c4-8f03-e379b364f9d7,2018-07-31,-0.2932,0.092,0.091,0.817
f3f7e9ba-f033-47fc-88bc-cb1197d44471,2018-07-31,-0.7579,0.118,0.0,0.882
ee30b375-2ae2-450b-b98c-25d2e8d477d9,2018-07-31,-0.97,0.123,0.103,0.773
2f128dda-d790-427a-9a19-09f22a9c4f77,2018-07-31,0.743,0.028,0.062,0.91
b1ffe49f-eb94-4cd5-a58a-404a69131f56,2018-07-31,-0.8992,0.082,0.053,0.865
6414318b-602b-4903-995d-eac19fb99af4,2018-07-31,0.9335,0.097,0.144,0.759
0fd5c60d-97d2-4a44-80cd-e9bcb1346334,2018-07-31,0.9959,0.062,0.125,0.814
70f3fec1-f329-40b7-a6a7-9bbc80a74af9,2018-07-31,0.9845,0.023,0.082,0.896
b017b840-1939-4bb3-abeb-1917c4a6d84d,2018-07-31,0.0,0.0,0.0,1.0
47a193ac-4255-4571-889e-a98b37dc7317,2018-07-31,0.0,0.0,0.0,0.0
c265d8d0-095c-4c26-9dc9-8ead8c22b318,2018-07-31,-0.9894,0.08,0.038,0.882
4757643f-cece-453c-9ee6-ccc60c1e7126,2018-07-31,0.9887,0.016,0.082,0.902
81048a9a-468a-49bd-87ca-9b7853d8ea8d,2018-07-31,0.9991,0.017,0.2,0.784
6dec3978-74b5-4153-a6b1-f02316b55211,2018-07-31,-0.2732,0.029,0.028,0.944
71e3d75f-f6bb-434d-9d77-4666cf251aad,2018-07-31,0.7845,0.038,0.044,0.918
673eb99b-145c-4a8c-896e-768b8b843a6f,2018-07-31,0.9855,0.102,0.134,0.764
b3ade1dd-8dd4-4681-964a-1013e3ee777c,2018-07-31,0.8115,0.0,0.095,0.905
12b4f1b5-790b-4f8f-b814-c43b89d254dc,2018-07-31,0.0,0.0,0.0,1.0
67a04c6e-fade-4ecf-88e3-817e8279c6d9,2018-07-31,0.5927,0.043,0.086,0.871
a77532fe-6656-4da3-be4b-78a73930eedf,2018-07-31,0.9451,0.01,0.054,0.937
8d1a5a83-1d93-40c4-aed4-1b9e5a3bca1b,2018-07-31,0.9978,0.005,0.117,0.878
43ae9a5d-d3d5-43b2-a5cf-3e77c045fe3c,2018-07-31,-0.9996,0.249,0.04,0.711
a1fb9c4d-4580-4479-9bc5-0e147648e78d,2018-07-31,0.0,0.0,0.0,0.0
5b6fab54-fe4d-4635-afec-58dd7628dd2c,2018-07-31,0.9921,0.059,0.113,0.828
54b3a06e-2822-4ed4-9c4c-8f4dc033f64f,2018-07-31,0.9714,0.0,0.125,0.875
bbe79685-23f8-47f0-baa1-1d1051361f3c,2018-07-31,-0.2481,0.046,0.054,0.9
75f3f952-64b7-4731-b2b2-21d57c7c157d,2018-07-31,0.9963,0.047,0.125,0.829
d6650305-e62a-4c40-8036-a698b220ef7f,2018-07-31,0.6455,0.048,0.053,0.9
6307b781-cb9f-4dea-8433-0afc413906ae,2018-07-31,0.0,0.0,0.0,1.0
de93cd50-572f-4ac8-bd0f-4a6c3b3ee787,2018-07-31,0.826,0.049,0.062,0.889
63a59bcc-136f-4486-8450-9958fd5bace7,2018-07-31,0.8402,0.038,0.057,0.905
4e1e5e7f-c4ed-4a87-bc2b-a8c9b2f2cc5d,2018-07-31,-0.9217,0.195,0.105,0.7
74ff39f9-cd5d-4e7b-b119-24288b51206d,2018-07-31,0.0,0.0,0.0,0.0
54ad3f44-885e-4159-b2fc-a3350aa64eb3,2018-07-31,0.0,0.0,0.0,1.0
4ddcea44-4d86-4005-a97b-009be68de467,2018-07-31,0.9347,0.054,0.072,0.875
7788c53c-d2f5-4c24-ac3c-569a4e4b6c05,2018-07-31,0.9785,0.034,0.069,0.897
b54a8f0b-082a-48bf-a38d-ba9868bc5e22,2018-07-31,0.34,0.052,0.077,0.871
ee01c773-3d6e-45ff-97d6-6bcb9a6d1f37,2018-07-31,0.0,0.0,0.0,0.0
24a4b33f-35f7-4eb5-8214-ac0ba4e36ba9,2018-07-31,0.999,0.031,0.089,0.88
fa99bc7a-6005-4586-92d5-df85c520a68d,2018-07-31,0.0,0.0,0.0,1.0
176d9fe2-3772-48ef-89d4-b78e1e8e0a6d,2018-07-31,0.0,0.0,0.0,0.0
5d5db14a-b879-494a-92eb-f6c90e3f945c,2018-07-31,0.9891,0.0,0.165,0.835
29515a23-5883-4f10-8a0d-197ec7d20a38,2018-07-31,0.9819,0.044,0.335,0.622
1af26364-744b-4be1-97a3-fdfac4b2f5b1,2018-07-31,0.5431,0.073,0.075,0.852
c59f8a3b-6789-4e7b-9e36-5c37638830a3,2018-07-31,0.0,0.0,0.0,1.0
1153b818-d9aa-4c49-bf75-96df27e1e7c5,2018-07-31,-0.9862,0.098,0.045,0.857
4d1adb8b-c986-4dc1-b58c-89f79b361895,2018-07-31,0.0,0.0,0.0,0.0
307273e4-071c-40b4-ad41-5eebfcdaadd6,2018-07-31,0.0,0.0,0.0,1.0
3cfec253-4f8f-4797-abf1-6b862b89902d,2018-07-31,-0.9852,0.116,0.06,0.824
5c6e73e3-bc86-4886-91c2-3cdc3e477f32,2018-07-31,0.0,0.0,0.0,0.0
3b4a912f-8b3f-433d-a3ed-60de6dc8cc4a,2018-07-31,0.9898,0.085,0.117,0.797
95310c71-1942-4f6b-a968-495aa2b07502,2018-07-31,0.9524,0.054,0.077,0.87
3373edbc-3bb9-4f8d-a4ae-2b12cc09306e,2018-07-31,-0.9518,0.13,0.101,0.769
46697bfe-146f-489e-8a91-e936c75b944c,2018-07-31,0.9914,0.067,0.127,0.806
6e8bf36c-f630-41f2-9846-e32659f6a1f7,2018-07-31,0.9865,0.061,0.117,0.822
3ffda11b-db42-44e3-b147-f443222f1fc5,2018-07-31,-0.965,0.115,0.04,0.845
659e4716-8547-4711-aa76-eea11e54afd3,2018-07-31,0.905,0.037,0.069,0.893
e63c1c08-db81-400d-b6b1-9fa2007de92f,2018-07-31,0.25,0.01,0.017,0.973
244fa9c5-9ce6-4fb1-8e8f-120aba7b1da9,2018-07-31,-0.0767,0.044,0.048,0.908
1d818a2b-c63d-4cf3-8854-2580125b28f8,2018-07-31,0.891,0.077,0.097,0.826
f6fc4c4a-7623-4474-a879-7aa32d744d75,2018-07-31,-0.8481,0.114,0.055,0.831
f5d1a3eb-ca89-440e-b39e-8ebc50ea20eb,2018-07-31,0.9459,0.046,0.078,0.876
5600f302-eaa7-4806-8599-c5caab32b506,2018-07-31,-0.9951,0.16,0.027,0.813
cf5e9643-473c-4e58-affa-9b9b9633d714,2018-07-31,-0.8405,0.078,0.045,0.877
909f9960-f3f3-4d90-8d66-2389d2cc559a,2018-07-31,0.992,0.034,0.137,0.829
2b835649-8da2-49f3-a518-2869147aad4f,2018-07-31,-0.7783,0.054,0.0,0.946
6cd2f255-0512-4b46-87e1-8712d815bfd6,2018-07-31,-0.7909,0.08,0.073,0.847
ccb79b0a-5e38-4482-a64b-271d61c27515,2018-07-31,0.9517,0.016,0.174,0.81
b11ced7f-b0d5-4128-8c9e-4638ca31a579,2018-07-31,0.0766,0.064,0.055,0.881
62cd4910-9333-4969-941a-d0c0598726c1,2018-07-31,-0.8402,0.085,0.018,0.897
9f51cd99-1e3a-4454-ad50-20822f98106f,2018-07-31,0.9652,0.045,0.125,0.83
70ee3358-0385-41f0-81eb-5ea0d31f0dad,2018-07-31,0.9805,0.051,0.097,0.852
54ad4f1f-6bf4-4dc8-8cf1-bd5de1a5d6a9,2018-07-31,0.971,0.041,0.076,0.883
0ef9c75b-a635-4b1d-a555-20a331ab33f8,2018-07-31,-0.1063,0.091,0.089,0.82
4eb73dc3-a15d-44db-bb24-b67d10be6d16,2018-07-31,0.9686,0.009,0.124,0.867
86fde2b4-6871-4150-853a-25f7a15ca9d7,2018-07-31,0.0,0.0,0.0,0.0
fff56566-2880-41ae-a2f4-60dd569205e0,2018-07-31,0.9928,0.022,0.154,0.824
aa7e8c92-aaaa-4a0e-a71c-d3b53db9e7cc,2018-07-31,0.995,0.027,0.131,0.842
9145c09d-89ef-4507-b14e-24b1d5731a07,2018-07-31,-0.9648,0.189,0.035,0.777
f9eba13d-7794-426e-8e90-2fe11d1ad3f5,2018-07-31,0.836,0.04,0.08,0.88
bc4ed672-0cc7-4fd1-9dbe-c3ed291df432,2018-07-31,0.8475,0.039,0.115,0.846
adf37e51-61ee-4a58-ab07-79610cbc9617,2018-07-31,-0.6411,0.043,0.036,0.921
09d8b8b5-a4d0-47b7-a7b8-c2db853fcf18,2018-07-31,-0.9467,0.12,0.077,0.803
bfe4c3a6-b9cf-4516-b017-8625589fd4c7,2018-07-31,0.2023,0.152,0.151,0.698
e3c08a82-f968-44f7-8439-25cc17018342,2018-07-31,-0.991,0.146,0.048,0.806
a34e987c-0a92-408a-9f41-494651bf48c1,2018-07-31,-0.5946,0.077,0.075,0.848
9ee829e8-d9dd-4303-b889-6ea6541db51f,2018-07-31,-0.9686,0.09,0.053,0.857
8e8aff75-8151-4d71-8138-c55c42ad5f93,2018-07-31,0.0,0.0,0.0,0.0
456f7dc3-ba20-46e5-b261-b8dbfdb9ef64,2018-07-31,0.8555,0.0,0.042,0.958
1611578a-7351-4082-b4d4-4c1c38336a13,2018-07-31,-0.9911,0.127,0.049,0.824
0c3e2738-5adc-4d14-aa2d-d90159e8fe38,2018-07-31,0.9565,0.045,0.097,0.858
8b92c92a-c769-45a9-9ca0-2068fb226cef,2018-07-31,-0.5729,0.053,0.053,0.894
638155e8-1b5c-4018-b18c-d252404e4b63,2018-07-31,-0.4869,0.063,0.044,0.893
a3161086-761e-48d9-aae5-9f05b1e24f9d,2018-07-31,0.744,0.046,0.064,0.89
dbcade3f-66c4-4118-af0c-0f70c0a390f4,2018-07-31,0.9978,0.045,0.128,0.827
440203f3-8113-4daf-af42-a13cafd035e8,2018-07-31,-0.8555,0.074,0.022,0.904
b35715ec-fa57-481c-a962-bd07d8955611,2018-07-31,-0.9096,0.07,0.065,0.865
84994d5f-5d3b-461c-bee6-6499393588ef,2018-07-31,-0.7512,0.088,0.069,0.843
1b79fea1-7c9f-42e2-b939-47213cb446e0,2018-07-31,0.8514,0.1,0.142,0.758
c47ba2d9-cf10-4b38-8794-10280ac0472d,2018-07-31,0.5859,0.071,0.085,0.844
b7582eec-a813-4995-afc4-fa6a2afe8496,2018-07-31,-0.9157,0.101,0.017,0.881
810f4f7a-f830-44e8-8a59-793f4870e371,2018-07-31,0.9497,0.011,0.078,0.912
0f19e0dc-9fd2-4eac-b496-24032721a610,2018-07-31,-0.9298,0.093,0.039,0.868
386a9cf9-b43f-4609-a0cb-097443920f35,2018-07-31,-0.4708,0.072,0.062,0.866
10749e3e-2709-4ac7-96aa-f4c3f84e01ec,2018-07-31,-0.9631,0.087,0.024,0.889
f5737767-856c-4245-bde2-a360e3e54203,2018-07-31,0.4076,0.06,0.071,0.87
9c1ffad2-f9bb-4f6e-a17c-06a2ebc7c4da,2018-07-31,0.8826,0.037,0.061,0.902
6b1a4901-df30-4da3-9fe1-17a82cba4769,2018-07-31,-0.9545,0.156,0.042,0.802
461ca193-3135-4719-a188-58095dc0ec3f,2018-07-31,-0.4543,0.082,0.082,0.836
84a64058-e20f-4836-88ae-1b7d3e850856,2018-07-31,0.9579,0.04,0.086,0.874
463516da-0595-4166-bd4c-5c9a299dd00f,2018-07-31,0.9961,0.044,0.143,0.813
57b6160e-c9ec-4490-9833-0192cdf14990,2018-07-31,-0.9618,0.11,0.024,0.866
5e4284b7-6cdb-4538-94db-90d648845ad5,2018-07-31,0.0,0.0,0.0,0.0
d2cdf771-008c-4399-b875-a82a9164215f,2018-07-31,-0.7003,0.106,0.079,0.815
ec741a4d-25e2-44b8-a6ab-b0d48c211866,2018-07-31,-0.9766,0.185,0.011,0.804
5874fb3f-eace-4a54-8696-b62056b67bd8,2018-07-31,-0.9581,0.145,0.098,0.757
261bea77-1091-48f4-aaa7-b92e16e20ca7,2018-07-31,-0.9966,0.138,0.041,0.821
d027656b-23d7-4082-8d2a-e23cad93ffff,2018-07-31,-0.1779,0.015,0.0,0.985
9c4a4778-0519-43b6-8a40-dbac5e28d95a,2018-07-31,-0.9986,0.238,0.03,0.732
230ca471-e267-4122-b12c-975a9c8ff050,2018-07-31,-0.9684,0.146,0.018,0.836
d620d6de-122b-423c-ac89-c5836733169b,2018-07-31,0.9716,0.0,0.147,0.853
04b4832c-2fc2-4148-90e8-a2d6c1acb009,2018-07-31,0.9872,0.01,0.145,0.845
dfc2538c-5531-44e3-9628-1ba2c82ab960,2018-07-31,0.5574,0.081,0.12,0.799
e8a2167b-1212-4784-9705-a540914613a6,2018-07-31,0.9635,0.037,0.076,0.887
62bcf2d8-7e8b-4e15-9f44-c5fe94e63865,2018-07-31,-0.97,0.083,0.052,0.865
26ff749f-bec6-47e9-bd54-b9e1e08906b4,2018-07-31,0.8934,0.069,0.143,0.789
11c9115b-1547-49aa-9276-e8960c1817b2,2018-07-31,0.9811,0.052,0.104,0.844
c5964342-0637-4873-b693-6f85d8f60412,2018-07-31,-0.9866,0.097,0.028,0.875
c7941595-b6e2-4254-8cd5-726bd792d1bd,2018-07-31,-0.9996,0.254,0.025,0.721
03917085-6b1e-4dbb-9967-d68559edbb66,2018-07-31,-0.9709,0.133,0.057,0.81
32873b49-7305-4f04-a779-36309b9d16ef,2018-07-31,-0.9956,0.101,0.039,0.86
ee415f88-5ec4-4643-b8ea-61dd9e3f89b6,2018-07-31,-0.3279,0.049,0.052,0.899
b3386afa-8375-4eaa-8baa-b15e1cbb778e,2018-07-31,0.0,0.0,0.0,0.0
a8add1bb-67ae-4926-af1c-42db33081ef6,2018-07-31,0.9169,0.026,0.069,0.905
4d424be8-1657-4f87-8fa2-eede5f2fa4c0,2018-07-31,0.9907,0.065,0.087,0.848
20a8815d-d3a5-40b8-988d-3703380e3080,2018-07-31,0.5106,0.054,0.059,0.887
29e0dbe6-afa9-4d85-a911-722e1fc3b51f,2018-07-31,0.9382,0.048,0.123,0.83
32ad80a6-5e44-44ac-8e4e-5dee1f1893d7,2018-07-31,0.4939,0.032,0.056,0.912
c736deec-f403-41fe-a1f4-c33e79f039f1,2018-07-31,-0.9828,0.181,0.027,0.792
f70a7e83-bff9-4d64-81d4-631842e2f577,2018-07-31,-0.9972,0.167,0.048,0.785
e7f60aef-5b71-4b6e-85ad-f46f436bcd56,2018-07-31,-0.9589,0.098,0.082,0.82
6236d55f-6318-4e99-9c43-dea1cdb572f3,2018-07-31,-0.9957,0.13,0.041,0.829
3a76fbf0-e7a7-44cc-952f-4ebbd9aa5f3b,2018-07-31,0.9622,0.048,0.072,0.88
0f2c1d60-e5f0-4c30-8dde-f2557c6a6176,2018-07-31,-0.9847,0.154,0.028,0.818
1fbeea89-da81-4647-aeca-c61f91e8cab1,2018-07-31,-0.993,0.214,0.084,0.702
e2b57526-99c7-42f0-b4e2-42e034d838db,2018-07-31,-0.997,0.207,0.05,0.743
98916c13-d574-4b4e-8107-546f765f4d74,2018-07-31,-0.7717,0.089,0.042,0.869
47554117-af72-4199-b934-3a2055b046aa,2018-07-31,0.9344,0.039,0.051,0.909
8aec2556-1a03-4f48-9a02-3506e28447d9,2018-07-31,-0.9972,0.1,0.043,0.857
32c9b38f-8d89-48a8-8413-e7282cdad0b8,2018-07-31,-0.9927,0.079,0.057,0.864
a780604b-1d10-4262-9879-127ed4a08115,2018-07-31,0.9989,0.025,0.133,0.842
be6df90a-fd6b-4e6c-a5b1-6c617910161d,2018-07-31,0.966,0.053,0.123,0.824
328b0733-6462-438e-9a51-64b10f7d3b70,2018-07-31,0.9748,0.054,0.097,0.848
3da62949-a74c-4fde-99e8-77473fdf9e02,2018-07-31,0.8857,0.046,0.066,0.888
ccdd31c7-991b-4db0-87ae-6f7df08a0ad2,2018-07-31,0.9919,0.047,0.102,0.851
9778e084-c53c-45e2-a5c5-35ef463ff9c6,2018-07-31,-0.9881,0.1,0.079,0.821
b913ad8b-d0fd-4ce8-bd35-451522cbc63c,2018-07-31,-0.2796,0.076,0.086,0.838
a4de3ea7-d41e-4840-b57a-4293da631104,2018-07-31,0.9371,0.039,0.072,0.889
b8f76b9d-9f79-4cd4-a248-84bc3c0ee710,2018-07-31,0.9776,0.042,0.069,0.888
f4bcc876-624b-4f05-8c63-41db6dad3364,2018-07-31,0.9977,0.026,0.082,0.892
a99ad55a-9073-4bbd-9560-2338054093d7,2018-07-31,0.9989,0.059,0.104,0.837
4513a1ad-0655-4e73-a121-1e76cf49f45d,2018-07-31,-0.9388,0.105,0.036,0.858
6dbd9db2-11d5-48d3-90f8-c40885e7c830,2018-07-31,-0.9052,0.118,0.029,0.854
ef2fcebb-40e0-4ddf-bb16-6fc42a699f7b,2018-07-31,-0.9684,0.116,0.072,0.812
b19c8276-956d-4d01-848e-8d4cea2324ef,2018-07-31,0.9918,0.022,0.169,0.809
151f7ef4-498f-4a2c-bc15-c34d3fec2164,2018-07-31,0.9834,0.053,0.135,0.812
32ec8eb9-acc5-45ee-a582-7d52257812e7,2018-07-31,0.9667,0.055,0.141,0.804
c0070329-0443-44a1-82f8-a734a049b4d8,2018-07-31,-0.8555,0.079,0.062,0.859
0e72d780-71d0-4202-9269-eff4ea03ac88,2018-07-31,0.9847,0.019,0.119,0.863
51297d0b-dcf1-4b1f-8d90-16f2136655f9,2018-07-31,-0.1314,0.047,0.03,0.922
f67b053d-99be-44c1-84a9-12ac3b593539,2018-07-31,0.689,0.05,0.056,0.893
6a266b0a-63a6-4bc1-a79c-3a25a5d6be2a,2018-07-31,-0.9799,0.083,0.036,0.88
bd7d2f2e-bc92-4ecc-b25f-bb583e1135b1,2018-07-31,0.9453,0.076,0.087,0.837
c84aed67-d9f0-4e8c-bab6-775db3d03c2a,2018-07-31,-0.9964,0.271,0.03,0.699
b16d76b8-2143-4880-9649-9ab856a31860,2018-07-31,-0.984,0.121,0.03,0.849
42188b32-2c93-4c0c-8b4f-c5635997321e,2018-07-31,-0.9025,0.087,0.055,0.858
c1c9b182-8df6-4335-a398-6f941ae13424,2018-07-31,0.0258,0.061,0.07,0.868
6a5b4db4-de3b-4c0c-a9cd-6cfb2fc372b5,2018-07-31,0.5567,0.068,0.063,0.869
822e3fb2-f04c-4c1c-8ed6-f239a169662f,2018-07-31,0.9942,0.043,0.134,0.824
c0d784fe-2c40-4ffc-8f03-36dbdbcb1a6d,2018-07-31,0.8368,0.081,0.106,0.813
c9ef1a9b-680c-4847-9630-472dfe8f700a,2018-07-31,-0.6997,0.056,0.034,0.909
ef6e893c-2306-4760-9f57-aa72cc0093b1,2018-07-31,0.9382,0.028,0.112,0.86
1f508610-2b82-4238-b601-76aba24fd80f,2018-07-31,0.3818,0.0,0.027,0.973
f4203f53-4949-4ab6-ac6d-d45abcd3b9f4,2018-07-31,-0.4997,0.097,0.087,0.815
3c1421cf-6f0b-46e7-8edf-17b81a145f6b,2018-07-31,-0.9388,0.112,0.074,0.814
b25efb10-2288-4f37-b185-4b765cd938ba,2018-07-31,0.5673,0.014,0.049,0.937
873c3c39-c35d-4d1f-b801-79145a22e33f,2018-07-31,-0.7684,0.113,0.094,0.793
761e8a0e-f15e-4bed-b00b-e5d3adbc49f9,2018-07-31,-0.9976,0.183,0.029,0.788
fbf096e8-b186-48c8-aa9b-3efba9ff9ba0,2018-07-31,-0.9943,0.114,0.038,0.848
3c7b2406-5fa9-45a9-8735-8dbca6d48c8c,2018-07-31,-0.9966,0.167,0.029,0.804
6c4caf8b-6547-457b-bedb-eab5b28b90d0,2018-07-31,-0.9961,0.158,0.1,0.742
ef7920fb-ad92-4eb8-93fe-4decb51b0124,2018-07-31,0.9722,0.038,0.087,0.875
07cf1b67-9d35-4b66-b3a1-982ebf4e4b9e,2018-07-31,0.5423,0.028,0.046,0.927
30e1fe95-8285-457f-bd62-acf245ff7cf8,2018-07-31,0.9956,0.076,0.135,0.789
f67c2b5c-c5a3-4f76-a40b-9c46f056d327,2018-07-31,0.6041,0.106,0.088,0.806
852569ff-eee0-467f-b862-a87dc4ab92e6,2018-07-31,-0.9233,0.085,0.063,0.852
4f10b537-15dc-48c2-8227-60194c2ecf1d,2018-07-31,-0.2258,0.083,0.083,0.834
19a395c5-b159-425b-baf8-50bb817ddab6,2018-07-31,0.9717,0.025,0.183,0.792
144b32ea-0274-4bbf-8a82-f580f316e8e8,2018-07-31,0.3956,0.063,0.068,0.869
a7492ba9-954f-4e96-bdfa-738cf1073ec1,2018-07-31,-0.9202,0.078,0.052,0.87
4b40ce5a-719d-47ec-9e57-ec71d956d994,2018-07-31,-0.1207,0.052,0.05,0.898
55ce3e4d-21eb-4521-b614-1f3ba6bd5353,2018-07-31,0.8126,0.0,0.222,0.778
913091dd-557b-4380-8ab7-c7ae21c253ba,2018-07-31,-0.9164,0.112,0.047,0.842
4dfbd425-b8db-4d00-84c0-f868d5407b72,2018-07-31,-0.7335,0.133,0.129,0.739
c0d7f244-b3bb-43e8-b91f-eda141ec7569,2018-07-31,-0.7938,0.069,0.062,0.869
91d62a35-5560-4842-a1d6-065c8d957d19,2018-07-31,-0.4404,0.228,0.165,0.607
a9850b29-fef6-4800-9376-2906ea61daea,2018-07-31,-0.9654,0.122,0.072,0.806
f92265b0-7881-468c-ad3d-a7a3351fd40e,2018-07-31,-0.8536,0.122,0.039,0.839
ebe88514-a95f-4e25-b669-416ae0db46ee,2018-07-31,-0.7147,0.091,0.07,0.838
6b789c7d-6fd8-4493-bb73-2e1d717f6671,2018-07-30,0.5362,0.047,0.055,0.899
81ddeb7a-2a6d-47e0-9ffd-aa0164c14a5d,2018-07-30,-0.9762,0.148,0.015,0.837
9460d860-4549-4137-9b35-2d5c1ecc175e,2018-07-30,0.9816,0.045,0.095,0.86
e673984c-4933-4439-b9ef-66d7555e6a7c,2018-07-30,0.0,0.0,0.0,0.0
b8e0618a-84f0-4bd0-86f7-aa6ac28f2e6a,2018-07-30,-0.8896,0.108,0.065,0.827
0ffa14ab-c119-45c3-8d76-037c9998f71d,2018-07-30,0.9918,0.034,0.159,0.807
cb56cc0b-977e-454d-920f-2540ac53a470,2018-07-30,0.9947,0.011,0.178,0.811
a5f43114-64a6-4b92-b11f-74b81d5f53a1,2018-07-30,0.9639,0.044,0.08,0.876
888ea3c5-0baa-4dcd-90b4-a45738f18a75,2018-07-30,-0.9795,0.132,0.094,0.775
8119c587-1828-48a2-847c-4e584e588428,2018-07-30,0.0503,0.056,0.066,0.878
ee4aa734-9ee3-454b-8e2a-4136595cd5ab,2018-07-30,0.6124,0.044,0.056,0.901
b9f6ab91-f262-4a01-b02c-c07cef4ac04d,2018-07-30,0.8832,0.042,0.1,0.859
f602fbf7-b436-4873-9e1d-034f7806633d,2018-07-30,0.6908,0.0,0.305,0.695
9ac28a1f-c9e1-4347-ab6d-627c4bd92e4c,2018-07-31,-0.731,0.102,0.088,0.81
0ca45b9b-0a67-4659-8687-27eca6071ee8,2018-07-30,-0.8934,0.175,0.077,0.748
21c2fdda-a05d-44b3-842f-09a3d03704ea,2018-07-30,-0.7906,0.078,0.0,0.922
dd026d0a-9af6-4f71-821a-078dfe980053,2018-07-31,0.2732,0.0,0.06,0.94
db2097ff-13e9-48bf-8cf2-6b3971205009,2018-07-31,-0.9618,0.11,0.024,0.866
22790cdc-fd26-4a76-907d-a646531ff9da,2018-07-30,0.9888,0.01,0.089,0.901
b5087196-3e98-459c-9db5-a53bdba8eb48,2018-07-31,0.9961,0.023,0.149,0.828
f8746fb6-0246-4a43-9d63-b378746580f8,2018-07-31,-0.8798,0.054,0.035,0.911
6dafe495-36a5-4cd3-8aab-f73fa960b157,2018-07-30,0.0,0.0,0.0,1.0
61bd45cb-f997-4978-a5b6-df9abe5670a6,2018-07-30,-0.4543,0.082,0.082,0.836
30c7985b-cbdf-4358-a57f-249c65b663da,2018-07-30,0.9922,0.007,0.104,0.889
9ce90711-b9e8-490e-a849-478fb86f12b4,2018-07-30,0.8843,0.0,0.07,0.93
7e370eff-0fa2-4fcc-a93c-630f5f2aa365,2018-07-30,0.0,0.0,0.0,0.0
7db4ef5d-87ad-41d2-9e41-3ce968a2fd26,2018-07-30,0.25,0.039,0.076,0.885
e1663826-4c6a-4018-9452-3bf63ccf34d0,2018-07-30,0.296,0.099,0.1,0.802
52d25cbc-2376-4f3e-98c2-e813ac99e5ff,2018-07-30,0.9206,0.029,0.08,0.892
364db9c4-447d-4f84-b7be-27c92b421120,2018-07-31,0.4588,0.0,0.043,0.957
5dddb39e-8c78-4c99-b4d9-0bb81b7b835d,2018-07-30,0.6249,0.0,0.181,0.819
21f4c8ad-d4db-487f-ad43-af27b391d946,2018-07-30,0.9371,0.021,0.072,0.907
e23410be-c7a7-4949-a61e-b70074efe13c,2018-07-31,0.9939,0.035,0.094,0.871
12aa9bf7-37ed-45ef-8b0f-9f3cadfee48d,2018-07-31,0.0,0.0,0.0,0.0
c435a005-aac8-40c4-a1a5-9d35a42248bc,2018-07-31,-0.9826,0.103,0.056,0.841
54b5d6e8-a7df-48cf-a0ae-fa5ad344a992,2018-07-31,-0.9987,0.172,0.095,0.733
f16b9a34-7c1d-4fc0-9d05-71d61a8f52e1,2018-07-31,0.9709,0.041,0.079,0.88
64345103-ff08-4681-9786-82086e1feb19,2018-07-31,0.3818,0.0,0.027,0.973
bd062c42-39c5-470f-832f-cb2fe679b086,2018-07-31,0.9902,0.005,0.099,0.896
8616473b-74fb-4164-808a-2848982914dc,2018-07-31,0.0,0.0,0.0,0.0
f244e7f0-bf99-4d6e-b6c8-355380bf217d,2018-07-30,0.9815,0.064,0.1,0.836
7b9a9f19-d524-4d8b-ba8a-056fa5f9f31b,2018-07-31,-0.9845,0.116,0.066,0.818
4937e871-f434-435c-ada7-2808251435dc,2018-07-30,0.9812,0.037,0.129,0.834
80f564df-e04d-4d4c-84b6-9ee0360e4094,2018-07-31,0.9936,0.036,0.122,0.842
ee872386-abe8-4b11-8815-09ef724a3391,2018-07-31,0.0,0.0,0.0,0.0
b2ee10ef-ff77-42b0-9529-32627d49a6cc,2018-07-31,0.5764,0.07,0.084,0.846
c2bcafc0-9d94-4c46-adfb-8ae7505cbcbd,2018-07-30,0.8316,0.0,0.106,0.894
f05266d8-0cef-471b-ac64-ed8f057de6b4,2018-07-31,-0.9816,0.263,0.022,0.715
3a9d4e46-7a60-4ff1-b549-9d9098088bcf,2018-07-30,0.7845,0.039,0.136,0.825
572d405f-8c7e-4f99-bea1-edc189914f68,2018-07-30,0.0,0.0,0.0,0.0
0af869ca-3d70-4225-b033-0c61321125c1,2018-07-31,0.8516,0.045,0.099,0.856
642b2055-576c-4ee7-9132-8997ad6f4cea,2018-07-30,-0.8126,0.079,0.0,0.921
e8ee6526-f39b-4de3-8ff6-5f205eb5863f,2018-07-31,0.8111,0.033,0.044,0.922
faad0a91-6dc6-466e-a714-3560ae865a6d,2018-07-30,-0.9534,0.112,0.063,0.826
7fd93dc0-f528-4755-b21e-fe445e63bda6,2018-07-30,-0.9794,0.093,0.046,0.861
536c6a46-ecf4-4b58-813e-31067c532db8,2018-07-31,0.9329,0.011,0.054,0.935
dade180f-c501-4473-ac5a-5a242c9e4a22,2018-07-31,0.9977,0.056,0.141,0.803
4e926148-afd4-4400-91b1-30f9b8ac1e57,2018-07-30,0.0,0.0,0.0,0.0
